18;0;20.8438
19;0;24.8877
20;0;28.9773
21;0;33.0959
22;0;37.1848
23;0;41.3928
24;0;45.5884
25;0;49.79
26;0;53.984
27;0;58.276
28;0;62.5134
29;0;66.7248
30;0;71.1181
31;0;75.5147
32;0;79.6712
33;0;84.0595
34;0;88.4396
35;0;92.7307
36;0;97.2591
37;0;101.488
38;0;105.941
39;0;110.432
40;0;114.801
41;0;119.228
42;0;123.538
43;0;128.101
44;0;132.628
45;0;137.042
46;0;141.332
47;0;145.939
48;0;150.501
49;0;154.845
50;0;159.458
18;1;21.0046
19;1;25.032
18;10;27.9263
19;10;31.4117
20;10;35.1085
21;10;38.7749
22;10;42.5171
23;10;46.3438
24;10;50.2528
25;10;54.1429
26;10;58.1778
27;10;62.1371
28;10;66.1796
29;10;70.2956
30;10;74.424
31;10;78.5877
32;10;82.7882
33;10;86.8431
34;10;91.0218
35;10;95.3415
36;10;99.4946
37;10;103.855
38;10;108.296
39;10;112.369
40;10;116.9
41;10;121.31
42;10;125.505
43;10;129.789
44;10;134.155
45;10;138.642
46;10;143.174
47;10;147.405
48;10;152.032
49;10;156.428
50;10;161.038
18;11;29.0995
19;11;32.5217
20;11;36.0536
21;11;39.7095
22;11;43.4453
23;11;47.1348
24;11;51.0293
25;11;54.9413
26;11;58.8372
27;11;62.8408
28;11;66.7799
29;11;70.8864
30;11;74.9957
31;11;79.1126
32;11;83.2564
33;11;87.3979
34;11;91.6016
35;11;95.781
36;11;100.038
37;11;104.23
38;11;108.559
39;11;112.93
40;11;117.219
41;11;121.567
42;11;126.158
43;11;130.173
44;11;134.613
45;11;139.04
46;11;143.163
47;11;148.006
48;11;152.186
49;11;156.756
50;11;161.406
18;12;30.2158
19;12;33.6284
20;12;37.066
21;12;40.7458
22;12;44.3869
23;12;48.0516
24;12;51.9388
25;12;55.7659
26;12;59.5776
27;12;63.6217
28;12;67.5338
29;12;71.5018
30;12;75.6388
31;12;79.6816
32;12;83.9058
33;12;88.0003
34;12;92.0608
35;12;96.2951
36;12;100.511
37;12;104.919
38;12;109.114
39;12;113.516
40;12;117.492
41;12;121.996
42;12;126.403
43;12;130.477
44;12;134.915
45;12;139.342
46;12;143.831
47;12;148.035
48;12;152.662
49;12;157.012
50;12;161.371
18;13;31.4061
19;13;34.7634
20;13;38.218
21;13;41.6867
22;13;45.386
23;13;49.0927
24;13;52.7253
25;13;56.5514
26;13;60.3871
27;13;64.3187
28;13;68.3156
29;13;72.2517
30;13;76.3386
31;13;80.5057
32;13;84.5559
33;13;88.5542
34;13;92.7806
35;13;96.9972
36;13;100.983
37;13;105.236
38;13;109.602
39;13;113.858
40;13;117.963
41;13;122.378
42;13;126.546
43;13;131.045
44;13;135.314
45;13;139.779
46;13;144.241
47;13;148.582
48;13;152.952
49;13;157.027
50;13;161.672
18;14;32.6025
19;14;35.8538
20;14;39.2675
21;14;42.7618
22;14;46.2608
23;14;49.9662
24;14;53.7274
25;14;57.3991
26;14;61.2128
27;14;65.1146
28;14;69.0698
29;14;72.9744
30;14;77.0628
31;14;80.9602
32;14;85.2096
33;14;89.1498
34;14;93.2403
35;14;97.4511
36;14;101.633
37;14;106.05
38;14;110.135
39;14;114.245
40;14;118.581
41;14;122.891
42;14;127.248
43;14;131.463
44;14;135.815
45;14;140.198
46;14;144.419
47;14;148.914
48;14;153.181
49;14;157.859
50;14;162.072
18;15;33.6911
19;15;36.9983
20;15;40.3354
21;15;43.8445
22;15;47.3438
23;15;50.9707
24;15;54.585
25;15;58.2758
26;15;62.0829
27;15;65.9192
28;15;69.9094
29;15;73.6552
30;15;77.6711
31;15;81.7004
32;15;85.7526
33;15;89.7638
34;15;93.9073
35;15;97.8984
36;15;102.139
37;15;106.36
38;15;110.329
39;15;114.968
40;15;118.962
41;15;123.424
42;15;127.658
43;15;131.996
44;15;136.002
45;15;140.659
46;15;144.738
47;15;149.253
18;20;39.0444
19;20;42.2504
20;20;45.6261
21;20;49.047
22;20;52.3227
23;20;55.7737
24;20;59.3814
25;20;62.8264
26;20;66.5155
27;20;70.1662
28;20;73.9766
29;20;77.7638
30;20;81.615
31;20;85.4548
32;20;89.1739
33;20;93.2711
34;20;97.2229
35;20;101.397
36;20;105.144
37;20;109.39
38;20;113.661
39;20;117.932
40;20;121.572
41;20;125.925
42;20;130.347
43;20;134.494
44;20;138.628
45;20;143.023
46;20;147.137
47;20;151.523
48;20;155.648
49;20;159.866
50;20;164.374
18;21;39.706
19;21;43.0038
20;21;46.6256
21;21;49.8915
22;21;53.3414
23;21;56.7371
24;21;60.2126
25;21;63.9616
26;21;67.3019
27;21;70.9162
28;21;74.7367
29;21;78.5377
30;21;82.4546
31;21;86.0473
32;21;89.9138
33;21;93.9798
34;21;98.2435
35;21;101.926
36;21;105.999
37;21;109.997
38;21;114.023
39;21;118.566
40;21;122.255
41;21;126.682
42;21;130.696
43;21;134.814
44;21;139.461
45;21;143.154
46;21;147.523
47;21;151.838
48;21;156.084
49;21;160.63
50;21;164.972
18;22;40.5828
19;22;43.8341
20;22;47.2337
21;22;50.7087
22;22;54.3261
23;22;57.689
24;22;61.3384
25;22;64.6681
26;22;68.3575
27;22;71.9042
28;22;75.6367
29;22;79.258
30;22;83.1406
31;22;86.9346
32;22;90.7505
33;22;94.5999
34;22;98.6742
35;22;102.661
36;22;106.731
37;22;110.829
38;22;114.641
39;22;118.97
40;22;123.085
41;22;127.096
42;22;131.36
43;22;135.432
44;22;139.849
45;22;144.168
46;22;147.941
47;22;152.191
48;22;156.807
49;22;161.081
50;22;165.411
18;23;41.3946
19;23;44.6174
20;23;47.9423
21;23;51.3359
22;23;54.9665
23;23;58.6266
24;23;61.9457
25;23;65.4879
26;23;69.1831
27;23;72.8082
28;23;76.3639
29;23;80.3074
30;23;84.0706
31;23;87.8821
32;23;91.4325
33;23;95.5507
34;23;99.3469
35;23;103.406
36;23;107.123
37;23;111.381
38;23;115.539
39;23;119.538
40;23;123.665
41;23;127.703
42;23;131.646
43;23;136.255
44;23;140.089
45;23;144.575
46;23;148.792
47;23;153.031
48;23;157.167
49;23;161.408
50;23;166.02
18;24;42.0697
19;24;45.2311
20;24;48.7549
21;24;51.9531
22;24;55.6038
23;24;59.2512
24;24;62.8618
25;24;66.5211
26;24;69.9284
27;24;73.5812
28;24;77.3341
29;24;80.8515
30;24;84.8184
31;24;88.3382
32;24;92.3894
33;24;96.2902
34;24;100.232
35;24;103.78
36;24;107.967
37;24;112.169
38;24;116.045
39;24;120.192
40;24;124
41;24;128.149
42;24;132.58
43;24;136.951
44;24;140.664
45;24;144.998
46;24;149.261
47;24;153.728
48;24;157.822
49;24;161.932
50;24;166.785
18;25;42.6773
19;25;45.7565
20;25;49.19
21;25;52.5796
22;25;56.1096
23;25;59.7396
24;25;63.3969
25;25;67.3108
26;25;70.9197
27;25;74.3805
28;25;78.1886
29;25;81.815
30;25;85.4952
31;25;89.4425
32;25;93.0775
33;25;97.0648
34;25;100.886
35;25;104.787
36;25;108.773
37;25;112.75
18;23;41.3351
19;23;44.5667
20;23;47.897
21;23;51.492
22;23;54.9276
23;23;58.567
24;23;62.1484
25;23;65.5535
26;23;69.1331
27;23;72.6373
28;23;76.5104
29;23;80.1331
30;23;84.0254
31;23;87.8618
32;23;91.644
33;23;95.3045
34;23;99.6186
35;23;103.227
36;23;107.231
37;23;111.636
38;23;115.838
39;23;119.537
40;23;123.475
41;23;127.534
42;23;131.879
43;23;135.991
44;23;140.348
45;23;144.693
46;23;148.577
47;23;152.991
48;23;157.004
49;23;161.594
50;23;166.007
18;24;42.088
19;24;45.2805
20;24;48.5455
21;24;52.0757
22;24;55.5324
23;24;59.2266
24;24;63.0497
25;24;66.2559
26;24;70.0311
27;24;73.6254
28;24;77.1943
29;24;81.0641
30;24;84.6478
31;24;88.6559
32;24;92.352
33;24;96.1963
34;24;100.05
35;24;104.179
36;24;108.21
37;24;112.048
38;24;116.019
39;24;120.043
40;24;124.232
41;24;128.287
42;24;132.628
43;24;136.52
44;24;140.712
45;24;144.899
46;24;149.427
47;24;153.709
48;24;158.002
49;24;162.015
50;24;166.389
18;25;42.696
19;25;45.9153
20;25;49.1049
21;25;52.6692
22;25;56.2181
23;25;59.7518
24;25;63.5611
25;25;67.3534
26;25;70.9271
27;25;74.4292
28;25;77.9551
29;25;81.7009
30;25;85.4084
31;25;89.3165
32;25;93.1655
33;25;97.074
34;25;100.838
35;25;104.769
36;25;108.85
37;25;112.505
38;25;116.724
39;25;120.78
40;25;124.645
41;25;129.001
42;25;133.128
43;25;137.093
44;25;141.607
45;25;145.559
46;25;150.029
47;25;154.482
48;25;158.115
49;25;162.679
50;25;166.684
18;26;43.2795
19;26;46.3288
20;26;49.841
21;26;53.1916
22;26;56.6304
23;26;60.2749
24;26;63.8706
25;26;67.8133
26;26;71.7117
27;26;75.3461
28;26;78.8483
29;26;82.7383
30;26;86.2102
31;26;89.973
32;26;93.6758
33;26;97.5849
34;26;101.804
35;26;105.504
36;26;109.232
37;26;113.632
38;26;117.161
39;26;121.418
40;26;125.309
41;26;129.649
42;26;133.743
43;26;137.814
44;26;141.8
45;26;145.983
46;26;150.504
47;26;154.522
48;26;159.039
49;26;163.02
50;26;167.768
18;27;43.8414
19;27;47.1157
20;27;50.4126
21;27;53.7355
22;27;57.1926
23;27;60.6848
24;27;64.4662
25;27;68.318
26;27;72.1652
27;27;76.1706
28;27;79.813
29;27;83.3296
30;27;86.9371
31;27;90.8441
32;27;94.4983
33;27;98.3911
34;27;102.138
35;27;106.225
36;27;109.941
37;27;114.011
38;27;118.143
39;27;121.752
40;27;126.115
41;27;129.815
42;27;134.422
43;27;138.535
44;27;142.58
45;27;146.595
46;27;150.886
47;27;154.764
48;27;159.206
49;27;163.561
50;27;167.837
18;28;44.4333
19;28;47.4658
20;28;50.9335
21;28;54.1819
22;28;57.766
23;28;61.2324
24;28;64.8373
25;28;68.6689
26;28;72.5027
27;28;76.4387
28;28;80.6485
29;28;84.0733
30;28;87.8512
31;28;91.4661
32;28;95.2468
33;28;99.2679
34;28;102.872
35;28;106.909
36;28;110.895
37;28;114.606
38;28;118.751
39;28;122.736
40;28;126.765
41;28;131.104
42;28;134.908
43;28;138.975
44;28;143.41
45;28;147.167
46;28;151.132
47;28;155.765
48;28;159.89
49;28;164.271
50;28;168.704
18;29;44.9158
19;29;48.0936
20;29;51.3523
21;29;54.7908
22;29;58.1634
23;29;61.6801
24;29;65.4438
25;29;68.9816
26;29;72.8882
27;29;76.8047
28;29;80.9101
29;29;84.997
30;29;88.7042
31;29;92.2888
32;29;96.19
33;29;99.9964
34;29;103.886
35;29;107.672
36;29;111.601
37;29;115.129
38;29;119.524
39;29;123.674
40;29;127.044
41;29;131.63
42;29;135.456
43;29;139.613
44;29;143.656
45;29;147.984
46;29;151.873
47;29;156.237
48;29;160.382
49;29;164.477
50;29;168.945
18;30;45.2975
19;30;48.4523
20;30;51.7144
21;30;55.0791
22;30;58.5258
23;30;61.9253
24;30;65.66
25;30;69.4677
26;30;73.2997
27;30;76.9622
28;30;81.0015
29;30;85.2628
30;30;89.3498
31;30;93.2366
32;30;96.88
33;30;100.741
34;30;104.478
35;30;108.49
36;30;112.454
37;30;116.115
38;30;120.101
39;30;124.039
40;30;127.901
18;31;45.578
19;31;48.7291
20;31;52.1698
21;31;55.3239
22;31;58.8204
23;31;62.4992
24;31;65.9562
25;31;69.7003
26;31;73.513
27;31;77.4381
28;31;81.5232
29;31;85.3009
30;31;89.4907
31;31;93.8288
32;31;97.7334
33;31;101.294
34;31;105.132
35;31;109.025
36;31;112.954
37;31;116.79
38;31;120.758
39;31;124.703
40;31;128.868
41;31;132.664
42;31;136.703
43;31;140.627
44;31;144.948
45;31;149.444
46;31;153.632
47;31;157.606
48;31;161.666
49;31;166.036
50;31;169.959
18;32;46.0211
19;32;49.0959
20;32;52.4065
21;32;55.6972
22;32;59.2033
23;32;62.6029
24;32;66.3816
25;32;69.9349
26;32;73.8899
27;32;77.5848
28;32;81.5707
29;32;85.6
30;32;89.723
31;32;94.0411
32;32;98.4228
33;32;102.005
34;32;105.782
35;32;109.614
36;32;113.65
37;32;117.317
38;32;121.569
39;32;125.363
40;32;129.057
41;32;133.46
42;32;137.538
43;32;141.467
44;32;145.448
45;32;150.011
46;32;153.833
47;32;157.673
48;32;162.217
49;32;166.146
50;32;170.584
18;33;46.3807
19;33;49.4952
20;33;52.7466
21;33;56.1042
22;33;59.5306
23;33;62.8346
24;33;66.4683
25;33;70.3946
26;33;74.0024
27;33;78.0052
28;33;81.7993
29;33;85.835
30;33;90.0714
31;33;94.1486
32;33;98.2716
33;33;102.78
34;33;106.683
35;33;110.562
36;33;114.165
37;33;118.023
38;33;122.115
39;33;126.182
40;33;130.147
41;33;134.12
42;33;138.032
43;33;141.948
44;33;146.103
45;33;150.458
46;33;154.511
47;33;158.646
48;33;162.658
49;33;166.935
50;33;171.118
18;34;46.5792
19;34;49.8225
20;34;53.047
21;34;56.289
22;34;59.7774
23;34;63.1967
24;34;66.7968
25;34;70.4355
26;34;74.2579
27;34;78.0321
28;34;81.922
29;34;86.0664
30;34;90.1362
31;34;94.2248
32;34;98.3896
33;34;102.822
34;34;107.387
35;34;111.11
36;34;115.363
37;34;118.718
38;34;122.994
39;34;126.559
40;34;130.697
41;34;134.65
42;34;138.537
43;34;142.735
44;34;146.691
45;34;150.803
46;34;154.956
47;34;158.998
48;34;163.439
49;34;167.625
50;34;171.54
18;35;46.9966
19;35;50.0675
20;35;53.1908
21;35;56.5501
22;35;59.9613
23;35;63.4346
24;35;66.9859
25;35;70.5307
26;35;74.4138
27;35;78.158
28;35;82.2081
29;35;85.992
30;35;90.0907
31;35;94.2501
32;35;98.5288
33;35;102.86
34;35;107.095
35;35;111.958
36;35;115.553
37;35;119.167
38;35;123.58
39;35;127.297
40;35;131.415
41;35;135.096
42;35;139.24
43;35;143.519
44;35;147.347
45;35;151.463
46;35;155.319
47;35;159.596
48;35;163.746
49;35;167.974
50;35;172.387
18;36;47.0263
19;36;50.1289
20;36;53.4497
21;36;56.7697
22;36;60.1838
23;36;63.5823
24;36;67.1699
25;36;70.7008
26;36;74.5445
27;36;78.3947
28;36;82.2492
29;36;86.1402
30;36;90.232
31;36;94.2378
32;36;98.6206
33;36;102.834
34;36;107.398
35;36;111.731
36;36;116.324
37;36;120.276
38;36;123.999
39;36;128.081
40;36;131.949
41;36;135.815
42;36;139.948
43;36;143.887
44;36;148.131
45;36;151.813
46;36;156.063
47;36;167.573
48;36;164.092
49;36;169.956
50;36;172.684
18;37;49.9169
19;37;50.4158
20;37;53.5238
21;37;56.9837
22;37;60.2554
23;37;63.7895
24;37;67.3894
25;37;71.0084
26;37;74.5361
27;37;78.3235
28;37;82.2007
29;37;86.2473
30;37;90.2111
31;37;94.3073
32;37;98.6738
33;37;102.99
34;37;107.256
35;37;111.577
36;37;116.05
37;37;120.696
38;37;124.939
39;37;128.665
40;37;132.69
41;37;136.538
42;37;140.93
43;37;144.582
44;37;148.485
45;37;152.715
46;37;156.605
47;37;160.857
48;37;164.769
49;37;169.373
50;37;173.346
18;38;47.414
19;38;50.6383
20;38;53.8199
21;38;56.9461
22;38;60.4647
23;38;63.9149
24;38;67.4648
25;38;71.1072
26;38;74.6984
27;38;78.5369
28;38;82.2052
29;38;86.3461
30;38;90.0937
31;38;94.4552
32;38;98.3922
33;38;102.784
34;38;107.087
35;38;111.341
36;38;116.046
37;38;120.611
38;38;125.324
39;38;129.388
40;38;133.291
41;38;136.995
42;38;141.022
43;38;145.566
44;38;149.316
45;38;153.138
46;38;157.136
47;38;161.33
48;38;165.393
49;38;169.779
50;38;173.988
18;39;47.5158